MonthYear,country_code,country_name,GPI_score,gpi_predicted
201408,AS,Australia,1.3753333333333333,1.40095612777778
201409,AS,Australia,1.3736666666666666,1.4024060611111102
201410,AS,Australia,1.372,1.41384415555555
201411,AS,Australia,1.3703333333333334,1.41172073888889
201412,AS,Australia,1.3686666666666667,1.3884508555555501
201501,AS,Australia,1.367,1.40176934444444
201502,AS,Australia,1.36975,1.42831898333333
201503,AS,Australia,1.3725,1.40324981944444
201504,AS,Australia,1.37525,1.39315547777778
201505,AS,Australia,1.3780000000000001,1.39266244444444
201506,AS,Australia,1.38075,1.3830842638888898
201507,AS,Australia,1.3835,1.3798568583333302
201508,AS,Australia,1.38625,1.38022286944444
201509,AS,Australia,1.389,1.38429082222222
201510,AS,Australia,1.39175,1.3819167305555502
201511,AS,Australia,1.3945,1.38135998333333
201512,AS,Australia,1.39725,1.38567616944445
201601,AS,Australia,1.4,1.39120889444444
201602,AS,Australia,1.3989166666666666,1.3883357583333302
201603,AS,Australia,1.3978333333333333,1.3885263388888898
201604,AS,Australia,1.39675,1.3901276138888898
201605,AS,Australia,1.3956666666666666,1.38909935277778
201606,AS,Australia,1.3945833333333333,1.3895540305555503
201607,AS,Australia,1.3935,1.38943540277778
201608,AS,Australia,1.3924166666666664,1.38952445555556
201609,AS,Australia,1.391333333333333,1.39088124722222
201610,AS,Australia,1.3902499999999998,1.39338460277778
201611,AS,Australia,1.3891666666666664,1.39137979444445
201612,AS,Australia,1.3880833333333331,1.39147650555556
201701,AS,Australia,1.3869999999999998,1.392606675
201702,AS,Australia,1.3879166666666665,1.3881993388888898
201703,AS,Australia,1.3888333333333331,1.39098685277778
201704,AS,Australia,1.3897499999999998,1.3894975583333302
201705,AS,Australia,1.3906666666666665,1.3861645138888898
201706,AS,Australia,1.3915833333333332,1.39044436388889
201707,AS,Australia,1.3924999999999998,1.3896601416666698
201708,AS,Australia,1.3934166666666663,1.38903881111111
201709,AS,Australia,1.3943333333333332,1.3882781416666699
201710,AS,Australia,1.39525,1.3902715416666698
201711,AS,Australia,1.3961666666666666,1.39015794722222
201712,AS,Australia,1.3970833333333332,1.3917870416666698
201801,AS,Australia,1.3980000000000001,1.39155380277778
201802,AS,Australia,1.3997499999999998,1.3932176888888899
201803,AS,Australia,1.4015,1.3931823
201804,AS,Australia,1.40325,1.39223798611111
201805,AS,Australia,1.405,1.3925116388888898
201806,AS,Australia,1.40675,1.3952686111111101
201807,AS,Australia,1.4085,1.39633561111111
201808,AS,Australia,1.41025,1.39642479444444
201809,AS,Australia,1.412,1.39774981944444
201810,AS,Australia,1.41375,1.39659983055556
201811,AS,Australia,1.4155,1.39237022222222
201812,AS,Australia,1.41725,1.4006375138888898
201901,AS,Australia,1.419,1.40026757777778
201307,AR,Argentina,2.068,2.01760628055556
201308,AR,Argentina,2.0598333333333336,2.0283701416666697
201309,AR,Argentina,2.0516666666666667,2.03217287222222
201310,AR,Argentina,2.0435,2.03422310555556
201311,AR,Argentina,2.035333333333333,2.03881548611111
201312,AR,Argentina,2.027166666666667,2.04696862777778
201401,AR,Argentina,2.019,2.05028515277778
201402,AR,Argentina,2.0242500000000003,2.0486103333333303
201403,AR,Argentina,2.0295,2.03832065833333
201404,AR,Argentina,2.03475,2.02861155833333
201405,AR,Argentina,2.04,2.0283580166666697
201406,AR,Argentina,2.04525,2.04637578888889
201407,AR,Argentina,2.0505,2.03655130555556
201408,AR,Argentina,2.05575,2.04340492777778
201409,AR,Argentina,2.061,2.0378444638888897
201410,AR,Argentina,2.06625,2.0333896333333303
201411,AR,Argentina,2.0715,2.0212730833333303
201412,AR,Argentina,2.07675,2.03730308333333
201501,AR,Argentina,2.082,2.03677736111111
201502,AR,Argentina,2.0831666666666666,2.06369872222222
201503,AR,Argentina,2.0843333333333334,2.071265725
201504,AR,Argentina,2.0855,2.07657810277778
201505,AR,Argentina,2.0866666666666664,2.0750083833333304
201506,AR,Argentina,2.087833333333333,2.07776913055556
201507,AR,Argentina,2.089,2.07534374166667
201508,AR,Argentina,2.0901666666666667,2.08291353611111
201509,AR,Argentina,2.091333333333333,2.08200541388889
201510,AR,Argentina,2.0925,2.07944963333333
201511,AR,Argentina,2.0936666666666666,2.08453373055556
201512,AR,Argentina,2.0948333333333333,2.08671319444444
201601,AR,Argentina,2.096,2.08836222222222
201602,AR,Argentina,2.089,2.0885521361111103
201603,AR,Argentina,2.082,2.08979813055556
201604,AR,Argentina,2.075,2.0867691194444498
201605,AR,Argentina,2.068,2.08794434166667
201606,AR,Argentina,2.061,2.08530155277778
201607,AR,Argentina,2.0540000000000003,2.08323990833333
201608,AR,Argentina,2.0469999999999997,2.08560455277778
201609,AR,Argentina,2.04,2.07940662777778
201610,AR,Argentina,2.033,2.07637872777778
201611,AR,Argentina,2.026,2.05817355277778
201612,AR,Argentina,2.019,2.07863299722223
201701,AR,Argentina,2.012,2.07492732222222
201702,AR,Argentina,2.00725,2.06314522222222
201703,AR,Argentina,2.0025,2.05816907777778
201704,AR,Argentina,1.99775,2.06170722777778
201705,AR,Argentina,1.993,2.05214387777778
201706,AR,Argentina,1.98825,2.04820623333333
201707,AR,Argentina,1.9835,2.03937708055556
201708,AR,Argentina,1.97875,2.03361327222222
201709,AR,Argentina,1.974,2.026447875
201710,AR,Argentina,1.96925,2.02729581944444
201711,AR,Argentina,1.9645,2.06495138333334
201712,AR,Argentina,1.95975,2.05023421666667
201801,AR,Argentina,1.955,2.0275053888888896
201802,AR,Argentina,1.957833333333333,2.01341229722222
201803,AR,Argentina,1.9606666666666668,2.03326949444444
201804,AR,Argentina,1.9635,2.0075255083333303
201805,AR,Argentina,1.9663333333333333,2.00846292222222
201806,AR,Argentina,1.9691666666666667,1.9981714333333302
201807,AR,Argentina,1.972,1.9977324638888898
201808,AR,Argentina,1.9748333333333332,2.04814115277778
201809,AR,Argentina,1.977666666666667,2.00506718611111
201810,AR,Argentina,1.9805,1.99628604166667
201811,AR,Argentina,1.9833333333333332,2.05234022222222
201812,AR,Argentina,1.9861666666666669,2.03108969722222
201901,AR,Argentina,1.989,2.00277543055555
201307,CM,Cameroon,2.0705,2.0749191388888897
201308,CM,Cameroon,2.0744166666666666,2.06387311111111
201309,CM,Cameroon,2.078333333333333,2.08339963611111
201310,CM,Cameroon,2.08225,2.0852037138888897
201311,CM,Cameroon,2.0861666666666667,2.07441515833333
201312,CM,Cameroon,2.0900833333333333,2.08024504722222
201401,CM,Cameroon,2.094,2.08029382222222
201402,CM,Cameroon,2.1108333333333333,2.070088575
201403,CM,Cameroon,2.1276666666666664,2.08707336111111
201404,CM,Cameroon,2.1445,2.08180822777778
201405,CM,Cameroon,2.1613333333333333,2.09830947222222
201406,CM,Cameroon,2.1781666666666664,2.09980493888889
201407,CM,Cameroon,2.195,2.1066865333333302
201408,CM,Cameroon,2.2118333333333333,2.1055049361111102
201409,CM,Cameroon,2.2286666666666664,2.14341575
201410,CM,Cameroon,2.2455,2.15014236388889
201411,CM,Cameroon,2.2623333333333333,2.16175240833333
201412,CM,Cameroon,2.2791666666666663,2.17461828888889
201501,CM,Cameroon,2.296,2.21793063333333
201502,CM,Cameroon,2.296333333333333,2.2282443722222203
201503,CM,Cameroon,2.2966666666666664,2.2410194055555497
201504,CM,Cameroon,2.297,2.21758646111111
201505,CM,Cameroon,2.297333333333333,2.2195707611111097
201506,CM,Cameroon,2.2976666666666663,2.2618348166666697
201507,CM,Cameroon,2.298,2.26635845
201508,CM,Cameroon,2.2983333333333333,2.2865931722222204
201509,CM,Cameroon,2.298666666666666,2.28074776666667
201510,CM,Cameroon,2.299,2.26565388333333
201511,CM,Cameroon,2.299333333333333,2.26336728611111
201512,CM,Cameroon,2.2996666666666665,2.2860493777777795
201601,CM,Cameroon,2.3,2.24197294166667
201602,CM,Cameroon,2.306083333333333,2.29484112777778
201603,CM,Cameroon,2.3121666666666667,2.2037175527777797
201604,CM,Cameroon,2.31825,2.29768308055555
201605,CM,Cameroon,2.324333333333333,2.26682053888889
201606,CM,Cameroon,2.330416666666667,2.27751671666667
201607,CM,Cameroon,2.3365,2.2485955472222203
201608,CM,Cameroon,2.342583333333333,2.2435288388888903
201609,CM,Cameroon,2.348666666666667,2.20537326666667
201610,CM,Cameroon,2.35475,2.28070601944444
201611,CM,Cameroon,2.3608333333333333,2.3132242638888902
201612,CM,Cameroon,2.366916666666667,2.3216517777777796
201701,CM,Cameroon,2.373,2.31310405833333
201702,CM,Cameroon,2.381333333333333,2.32810840555555
201703,CM,Cameroon,2.389666666666667,2.2960535555555497
201704,CM,Cameroon,2.398,2.3354771722222205
201705,CM,Cameroon,2.406333333333333,2.30708296944444
201706,CM,Cameroon,2.4146666666666667,2.32997866666666
201707,CM,Cameroon,2.423,2.34910879444444
201708,CM,Cameroon,2.4313333333333342,2.33712527222222
201709,CM,Cameroon,2.4396666666666667,2.35764555555556
201710,CM,Cameroon,2.4480000000000004,2.3603840777777796
201711,CM,Cameroon,2.4563333333333337,2.34778765
201712,CM,Cameroon,2.464666666666667,2.3751069
201801,CM,Cameroon,2.4730000000000003,2.37255014166667
201802,CM,Cameroon,2.478416666666667,2.36347145833334
201803,CM,Cameroon,2.4838333333333336,2.35913096388889
201804,CM,Cameroon,2.48925,2.41156494444445
201805,CM,Cameroon,2.494666666666667,2.38059414166667
201806,CM,Cameroon,2.500083333333333,2.39115468055556
201807,CM,Cameroon,2.5055000000000005,2.3903266722222205
201808,CM,Cameroon,2.5109166666666667,2.3436440027777796
201809,CM,Cameroon,2.5163333333333338,2.44547904722222
201810,CM,Cameroon,2.5217500000000004,2.42349168333333
201811,CM,Cameroon,2.527166666666667,2.44275535
201812,CM,Cameroon,2.5325833333333336,2.4112639666666698
201901,CM,Cameroon,2.5380000000000003,2.39574453611111
201307,AE,United Arab Emirates,1.6865,1.67810575
201308,AE,United Arab Emirates,1.6900833333333334,1.68110241666667
201309,AE,United Arab Emirates,1.6936666666666669,1.67934724444444
201310,AE,United Arab Emirates,1.69725,1.68338775
201311,AE,United Arab Emirates,1.7008333333333334,1.68461366944444
201312,AE,United Arab Emirates,1.704416666666667,1.6847715555555502
201401,AE,United Arab Emirates,1.7080000000000002,1.68706254444444
201402,AE,United Arab Emirates,1.7129166666666669,1.69019676388889
201403,AE,United Arab Emirates,1.7178333333333335,1.69359225
201404,AE,United Arab Emirates,1.72275,1.696097725
201405,AE,United Arab Emirates,1.727666666666667,1.6983031388888898
201406,AE,United Arab Emirates,1.7325833333333334,1.69940611666666
201407,AE,United Arab Emirates,1.7375,1.7026036111111102
201408,AE,United Arab Emirates,1.7424166666666667,1.6973952055555501
201409,AE,United Arab Emirates,1.7473333333333334,1.7062726694444401
201410,AE,United Arab Emirates,1.75225,1.70926912777778
201411,AE,United Arab Emirates,1.7571666666666663,1.70240669444444
201412,AE,United Arab Emirates,1.7620833333333332,1.71603313055556
